-7332.869 19543.324
-7331.880 19545.897
-7328.252 19549.898
-7326.452 19551.998
-7321.802 19554.830
-7319.110 19555.487
-7313.916 19556.921
-7311.161 19556.627
-7305.763 19556.187
-7303.283 19554.967
